query_id,query,top_product_ids_nn,relevant_ids,map@10_nn,top_product_names_nn
431,shoe bench entryway shoe storage,"[7028, 37149, 37150, 33507, 35502, 37346, 18237, 40977, 33490, 16259]","[31652, 38369, 20390, 8411, 6148, 8467, 1617, 31658, 38339, 26314, 26327, 17016, 41960, 3475, 24469, 35502, 23511, 14278, 39311, 24450, 38331, 26326, 42777, 2180, 16310, 2886, 815, 2085, 7028, 8413, 2791, 19682, 19459, 8474, 8412, 21723, 24551, 29860, 7301, 3529, 9948, 4409, 32996, 1515, 36346, 22759, 28808, 39832, 34855, 7380, 40977, 26859, 5344, 3963, 17034, 9949, 29472, 18222, 32965, 1793, 38370, 18213, 39833, 16082, 42573, 26764, 1766, 39820, 16688, 16960, 9334, 38068, 37149, 37150, 33111]",0.4425,"['entryway 6 pair shoe storage bench', 'wood shoe bench', 'wood shoe shoe bench', 'bedale upholstered wood bench', 'ashtabula entryway bench', 'tellier shoe storage cabinet', 'trendy 24 pair shoe storage cabinet', 'lund shelves bench', 'washtenaw upholstered bench', 'sorbus® 12 pair shoe rack']"
432,butcher block island kitchen islands,"[3541, 17545, 20481, 26110, 16000, 41402, 18998, 2093, 40394, 3543]","[24645, 20741, 17543, 3541, 3317, 3318, 3319, 961, 21881, 8247, 17544, 3323, 36141, 20481, 40394, 41402, 2093, 17545, 18998, 5246, 6480, 478, 3322, 10795, 21882, 38418, 26110, 32939, 24311, 21879, 3320, 20795, 42047, 4404, 21875, 29158, 12432, 12254, 17025, 17024, 9312, 9311]",0.745436507936508,"['apoloniusz modern kitchen island with wood top', 'eichman kitchen island with butcher block', 'durime kitchen island with butcher block top', 'kailee kitchen island with butcher block top', 'lebron kitchen island set', 'edalyn kitchen island with butcher block top', 'elenis ottawa kitchen island with butcher block top', 'efthim kitchen island', 'dynetta kitchen island', 'haslingden kitchen island']"
433,trundle daybed daybeds guest beds,"[22070, 15885, 18996, 17711, 17730, 25506, 24612, 24134, 17703, 26334]","[13828, 5453, 25052, 17730, 1783, 17704, 28632, 9441, 23668, 38529, 41699, 18848, 25989, 38901, 17401, 6854, 28518, 25506, 26311, 3116, 3114, 3115, 22070, 18844, 30781, 30782, 18847, 17694, 18996, 724, 27410, 17737, 10076, 32253, 17736, 6282, 7306, 2097, 42440, 39105, 4569, 6541, 24902, 16206, 24612, 38531, 22924, 39104, 25495, 6856, 7174, 13831, 22049, 17693, 41784, 15885, 17705, 11335, 26383, 18354, 41785, 26334, 5370, 18634, 18360, 41728, 36298, 16986, 6235, 6236, 25006, 25004, 7904, 18823, 842, 27602, 3459, 17702, 19826, 19015, 39555, 36264, 17711, 22835, 1153, 36356, 6853, 17703, 39923, 9387, 24134, 10841, 35120, 42335, 4954, 5454, 4484, 41202, 16283, 25009, 25514, 9326, 9007, 19823, 1752, 6690, 18894, 18822, 26395, 10845, 41731, 1552, 24748]",1.0,"['cevennes twin daybed with trundle', 'jannery twin daybed with trundle', 'daybed with trundle', 'ruggiero upholstered twin daybed with trundle', 'alisha twin daybed with trundle', 'bushwick twin daybed with trundle', 'florent twin daybed with trundle', 'tarrants twin daybed with trundle', 'seraphine twin daybed with trundle', 'lockehaven twin daybed with trundle']"
434,bathroom lighting vanity lighting,"[24061, 13259, 33906, 33903, 33899, 21625, 33904, 33901, 33905, 33900]","[25329, 15815, 38875, 6373, 32244, 4448, 23697, 38661, 8739, 40459, 25197, 36331, 24915, 24365, 493, 39687, 36448, 15890, 9469, 39514, 23709, 14281, 42690, 37571, 39641, 36307, 20778, 20779, 7367, 32417, 38876, 20776, 20777, 23961, 29415, 4392, 4393, 17430, 29739, 20774, 40229, 20780, 20781, 21157, 21158, 29476, 19013, 34699, 36178, 34639, 37878, 13259, 23700, 29400, 37879, 38558, 38560, 23706, 25069, 42965, 7296, 7297, 6721, 4408, 41033, 29287, 4406, 40123, 22940, 40125, 31333, 25075, 29469, 29471, 29470, 37338, 37336, 20582, 3642, 36247, 22934, 37287, 29226, 29225, 1886, 25071, 27642, 3640, 22590, 36097, 11688, 11689, 8976, 42407, 40230, 37064, 37065, 37063, 6722, 29528, 39927, 18660, 24607, 38682, 21909, 27302, 29573, 38159, 25580, 40454, 22589, 29531, 38314, 40181, 40182, 40183, 39581, 23699, 42016, 24729, 42394, 38835, 40684, 38834, 21625, 21630, 21631, 17286, 39700, 20684, 20885, 19661, 27301, 31336, 37524, 25050, 31163, 30081, 20079, 9287, 35319, 20886, 3305, 17491, 19632, 36306, 24061, 33903, 15889, 1352, 210, 33901, 32459, 36310, 15073, 21629, 33902, 24652, 33905, 36142, 8190, 33906, 7984, 8280, 20574, 39699, 23859, 27299, 39516, 38559, 8191, 23698, 12390, 12393, 20573, 33904, 15839, 31160, 29574, 15838, 13686, 20088, 32076, 25048, 32658, 552, 40232, 40231, 22779, 21165, 10259, 25051, 20775, 19660, 24953, 37528, 36309, 33898, 13687, 33899, 36305, 7999, 36308, 21628, 33900, 20572, 25049, 28685, 33907, 15071, 15892, 19659, 35320, 28686, 24247, 35339, 24248, 24691, 19235, 23713, 19236, 24232, 446, 38554, 19234, 24690]",1.0,"['samson 4-light vanity light', 'frankton bathroom 3-light dimmable vanity light', 'pereira 2-light dimmable vanity light', 'boornazian 4-light dimmable vanity light', 'pena 2-light dimmable vanity light', 'drinkard 4-light vanity light', 'schoenfeld 2-light dimmable vanity light', 'briley 2-light dimmable vanity light', 'storrs 4-light dimmable vanity light', 'tilbury 4-light dimmable vanity light']"
435,shoe closet shoe storage,"[18236, 41324, 24358, 36863, 31800, 39443, 6994, 39393, 41717, 41722]","[41692, 31800, 31746, 6331, 16971, 22670, 40227, 7549, 31750, 31751, 39393, 22445, 3549, 28410, 28409, 21354, 26463, 42100, 2327, 12388, 31820, 12533, 36340, 16730, 3962, 22446, 11202, 39404, 31825, 39397, 27771, 27770, 30059, 19506, 41969, 36433, 10305, 660, 661, 7555, 31783, 19223, 41993, 39154, 31777, 12529, 41779]",0.045,"['6 pair shoe storage bench', 'chipboard 24 pair shoe storage cabinet', 'carnegie 12 pair shoe storage cabinet', '45 pair shoe storage cabinet', '10 tiers 45 pair shoe rack', '36 pair shoe storage cabinet', '32 pair shoe rack', 'closet rack shelf organizer 27 pair shoe storage cabinet', 'entryway 20 pair shoe storage cabinet', '2-door wood entryway 8 pair shoe storage cabinet']"
436,full bed trundle kids beds,"[4766, 34540, 737, 39120, 42451, 22070, 14356, 18612, 2098, 17537]","[5281, 41205, 42451, 41699, 38532, 15676, 15675, 18860, 5059, 22814, 1298, 30806, 737, 4766, 2098, 3521, 28943, 21482, 34792, 39120, 33143, 15671, 33142, 38485, 28140, 6689, 1880, 1552, 34540, 38505, 36356, 29408, 38426, 37190, 5679, 17537, 25239, 2312, 11098, 25514, 21143, 18811, 6690, 18840, 10075, 31444]",0.6366666666666667,"['full size platform bed with adjustable trundle , gray', 'platform bed with adjustable trundle , gray , twin size', 'full size platform bed with adjustable trundle', 'jaseem bed', 'arcadio platform bed', 'cevennes twin daybed with trundle', 'rasa twin standard bed with trundle', 'nowakowski twin bed with trundle', 'full size platform bed with adjustable trundle , white', 'twin size platform bed with adjustable trundle']"
437,kitchen islands seating kitchen islands,"[9789, 9790, 9788, 9787, 3543, 9312, 16000, 9795, 9313, 9311]","[40696, 34427, 33246, 33247, 33248, 35817, 850, 2749, 40300, 9312, 9787, 9789, 28857, 35074, 24408, 32511, 9788, 21990, 21993, 40197, 16946, 9311, 9313, 8164, 8165, 20061, 20062, 10749, 22426, 9795, 9362, 29234, 9790, 31317, 9797, 16000, 23657, 23645, 23637, 34418, 9290, 35516, 28608, 3476, 9453, 19700, 2689]",0.8354365079365079,"['deroche kitchen island set with stainless steel top', 'kingswood kitchen island set with stainless steel', 'gael kitchen island set with stailess steel top', 'deroche kitchen island set stainless steel', 'haslingden kitchen island', 'deroche 3 piece kitchen island set with butcher block top', 'lebron kitchen island set', 'julia kitchen island set', 'haslingden kitchen island set', 'haslingden 3 piece kitchen island set with butcher block']"
438,indoor water fountain fountains,"[30617, 27909, 27927, 27943, 439, 27944, 8279, 30624, 19173, 19174]","[2966, 2967, 27927, 27930, 26370, 27931, 27932, 27910, 5251, 27928, 14438, 2394, 29274, 413, 18517, 17832, 27909, 27923, 36472, 421, 27925, 36474, 27926, 419, 17946, 17948, 17950, 17947, 17949, 436, 420, 27944, 7711, 19172, 19173, 19177, 13435, 13442, 13436, 9853, 9854, 36473, 36475, 27911, 13432, 14439, 33228, 5250, 2236, 5752, 20799, 17657, 24435, 432, 11342, 17658, 13441, 30626, 2964, 418, 24436, 24433, 33226, 13434, 8277, 8275, 11226, 2963, 17969, 36546, 17966, 5332, 14441, 14442, 42620, 7709, 13437, 29043, 10295, 9856, 9858, 39489, 3797, 27914, 27943, 8272, 41004, 11227, 17659, 33229, 42610, 13433, 2229, 42605, 9852, 13438, 33230, 33227, 41006, 41079, 20800]",0.31388888888888883,"['grace bay resin pot fountain with light', 'darian resin fountain with light', 'abizer resin square dynasty bubbling indoor fountain with light', 'resin indoor fountain with led light', 'robertsdale fiberglass fountain with light', 'gena resin fountain with led light', 'resin outdoor fountain with light', 'casilla polyresin table top fountain with light', 'gulzar resin water fountain with light', 'mcgaha resin water fountain with light']"
439,parsons chairs dining chairs,"[5905, 34104, 17647, 17646, 3125, 5166, 16411, 19076, 35771, 16687]","[32930, 28551, 33331, 33332, 23631, 42237, 13003, 22813, 6011, 34980, 34981, 5567, 6397, 33121, 4118, 17538, 2086, 33073, 31143, 26339, 32057, 6964, 28609, 41109, 38686, 38687, 39571, 10705, 7350, 29579, 31411, 16743, 9517, 23620, 7299, 39618, 33506, 39621, 6963, 31209, 36042, 33285, 39622, 18327, 26151, 28612, 38693, 1373, 8362, 35453, 31561, 40548, 26686, 40544, 22987, 34979, 39901, 8721, 30178, 29522, 42224, 24986, 31674, 24347, 15439, 8916, 2729, 26149, 26150, 6763, 6764, 3431, 33508, 33336, 35761, 35366, 29581, 4120, 19168, 32153, 29319, 36043, 26148, 20383, 20789, 26961, 35343, 28710, 19551, 16918, 8690, 1566, 10818, 38950, 40082, 29578, 8361, 29196, 29197, 4853, 32993, 4855, 4854, 451, 21131, 24704, 24705, 31208, 1926, 25747, 39068, 5903, 7304, 1771, 10716, 18108, 1544, 18329, 33723, 17004, 13700, 33335, 33120, 1795, 18161, 5816, 486, 487, 34984, 35331, 3403, 4367, 22555, 24778, 42077, 33075, 20944, 37153, 22752, 39000, 18990, 37830, 39327, 32058, 6968, 39001, 39002, 13007, 34985, 18991, 16813, 39331, 6966, 6967, 41342, 29094, 1020, 5905, 37658, 5489, 30001, 41301, 2959, 18263, 13264, 35452, 10045, 6965, 42342, 369, 41111, 38998, 34987, 37657, 16812, 3125, 18265, 22776, 34988, 702, 18264, 4571, 23014, 18328, 29585, 14845, 22662, 14842, 16796, 19076, 37415, 41110, 8956, 21707, 22744, 703, 16811, 16810, 706, 34104, 40081, 36061, 24719, 2322, 14841, 33074, 39505, 36696, 15796, 39371, 8627, 28444, 18711, 19631, 701, 16814]",0.31,"['kambelle upholstered parsons chair in gray', 'samaira upholstered parsons chair', 'braeburn side chair in walnut', 'madelena side chair in walnut', 'leite upholstered parsons chair', 'magni fabric remove arm chair in gray', 'deya leather upholstered cross back side chair dining chair in espresso', 'johnone upholstered parsons chair', 'yarnell upholstered dining chair', 'laurens mid-century modern upholstered side chair']"
440,wood bar stools bar stools,"[33486, 28927, 28338, 5405, 23937, 36828, 3705, 19420, 7646, 39539]","[9179, 23662, 24386, 4884, 19279, 27598, 1491, 24642, 40058, 6800, 23954, 25714, 2692, 32986, 28791, 849, 3544, 24300, 8084, 5187, 1902, 21759, 4450, 36727, 1494, 14116, 9446, 1813, 2710, 36380, 39984, 8267, 19529, 4894, 37289, 33002, 16899, 39979, 1952, 24132, 4503, 32955, 1433, 34669, 769, 34258, 41184, 24397, 11269, 9781, 14972, 29067, 9318, 2506, 31547, 33493, 4601, 14974, 3708, 17634, 20060, 5141, 9438, 33325, 33103, 24326, 9405, 24312, 34664, 23762, 17432, 15847, 24377, 15539, 3694, 35963, 29611, 37819, 34057, 21995, 30433, 5105, 26981, 7288, 40217, 5403, 39841, 21430, 6211, 21429, 28530, 27519, 34618, 30040, 39983, 4899, 558, 29963, 33492, 797, 23852, 24322, 1126, 29068, 3072, 28858, 17050, 41213, 978, 29967, 2652, 24754, 31681, 31659, 32166, 2830, 2727, 18582, 16578, 4492, 1955, 11420, 38251, 1366, 36392, 30403, 24675, 24316, 26096, 36293, 26099, 873, 38774, 29865, 22020, 16746, 41250, 11266, 13146, 29078, 977, 11421, 26174, 18586, 20755, 7173, 23028, 6921, 18420, 4928, 16881, 29968, 16860, 36471, 17786, 41164, 33484, 971, 28338, 32945, 16748, 29081, 1371, 31693, 956, 9451, 31270, 14601, 1951, 9403, 36370, 24989, 31437, 5699, 31423, 23937, 16713, 5503, 40270, 17463, 9272, 1573, 24688, 906, 41185, 22016, 14973, 31396, 15876, 7898, 1291, 22019, 6060, 24599, 11272, 15545, 29236, 8150, 249, 41085, 35083, 18730, 31518, 26107, 26972, 5644, 25666, 9261, 24404, 29180, 13647, 34646, 4359, 6505, 34176, 18250, 17858, 858, 24674, 2840, 2837, 17143, 29584, 17755, 29864, 29582, 979, 18595, 26787, 844, 36197, 18596, 10792, 4494, 17515, 4495, 3684, 25883, 11063, 41474, 2170, 2856, 17514, 16951, 19797, 17827, 2956, 34977, 17625, 40274, 29931, 40334, 24564, 2510, 29590]",0.07333333333333333,"['vosdan adjustable bar stool', 'noaelle swivel adjustable height bar stool', ""maria counter 26 '' bar stool"", 'oklee metal counter height bar stool', 'fermont swivel counter & bar stool', 'atti bar stool', 'derbyshire bar & counter stool', 'bar & counter stool', ""barnard 29 '' bar stool"", 'chafin bar & counter stool']"
441,desk kids kids desks,"[35544, 26349, 18940, 17540, 2513, 18924, 41113, 15408, 3180, 22140]","[22465, 38525, 24327, 42740, 17397, 21865, 20953, 6974, 41138, 38433, 18278, 12118, 8995, 34084, 19504, 29134, 35193, 34615, 37361, 41389, 6621, 6619, 41979, 17913, 38001, 9000, 42796, 665, 13769, 4315, 4059, 13848, 39475, 9588, 19211, 42565, 21386, 21864, 9617, 17053, 6628, 6634, 41388, 17422, 664, 9587, 24215, 14341, 9612, 25007, 25014, 22139, 38502, 19983, 17410, 25012, 17418, 41385, 19502, 24212, 2411, 19501, 17416, 13771, 23916, 28592, 39490, 21391, 38978, 9611, 38193, 38196, 21858, 19145, 31298, 36891, 6631, 6625]",0.0,"['aleksandras glass l-shape writing desk', 'azariyah writing desk with hutch', 'angla glass l-shape desk', 'adelyse glass l-shape desk', 'adeleen glass l-shape desk', 'aathyn reversible glass l-shape desk', 'adeliene l-shape desk', 'desk with hutch', 'alevt ? na reversible l-shape desk', 'brandina desk and chair set']"
442,toilet cabinet bathroom storage,"[40963, 35944, 22754, 40020, 33245, 15455, 3646, 9171, 15456, 18546]","[31781, 31786, 9168, 9167, 31808, 7449, 35944, 31042, 18496, 15588, 15587, 2173, 1874, 39019, 20220, 33244, 2289, 7403, 7402, 33245, 42172, 7679, 18541, 18546, 40963, 40962, 40961, 9592, 16065, 36374, 17578, 9435, 2288, 22756, 16808, 36337, 4814, 36912, 8965, 40020, 22754, 11677, 17612, 16856, 7245, 42680, 18495, 42175, 16404, 15455, 31788, 6779, 3646, 18560, 4577, 24723, 15592, 15594, 15593, 35368, 9277, 1825, 2398, 9171, 38379, 2177, 39156, 31716, 15456, 30004]",1.0,"[""carruthers 27 '' w x 37 '' h x 9 '' d over-the-toilet storage"", ""34.5 '' w x 38.5 '' h x 7 '' d over-the-toilet storage"", ""hazzard 34.5 '' w x 38.5 '' h x 7 '' d over-the-toilet storage"", ""giovanny 23.6 '' w x 67.2 '' h x 7.7 d over the toilet storage"", ""bethzy 21.5 '' w x 67 '' h x 7.5 '' d over-the-toilet storage"", ""lesse 23.62 '' w x 62.2 '' h x 8.27 '' d over-the-toilet storage"", ""mila 25.98 '' w x 63.78 '' h 8.5 '' d over the toilet storage"", ""summerville 34.5 '' w x 38.5 '' h x 7 '' d over-the-toilet storage"", ""wrangell 23.62 '' w x 62.2 '' h x 8.27 '' d over-the-toilet storage"", ""caire 24.4 '' w x 68 '' h over the toilet storage""]"
443,patio design outdoor conversation sets,"[30684, 5941, 19575, 14835, 21935, 9365, 3421, 5379, 32696, 14860]","[14749, 35114, 39384, 28693, 19567, 8438, 31638, 11436, 31353, 32738, 15038, 35621, 35612, 30336, 1232, 7514, 28874, 17992, 30777, 32252, 5768, 20952, 30629, 19574, 2804, 11975, 7618, 25808, 19829, 11944, 4146, 11993, 7612, 11947, 24841, 35549, 25091, 19267, 42042, 11667, 29693, 4147, 3123, 17855, 21837, 5669, 5675, 26882, 38290, 20287, 21835, 8166, 16604, 25813, 15076, 35930, 6806, 33646, 25635, 23827, 35575, 30963, 31345, 15487, 34816, 5784, 22312, 32174, 27405, 40353, 5726, 41263, 31357, 32194, 35116, 32172, 26408, 10978, 11994, 5379, 11963, 11999, 5515, 33420, 15271, 15051, 40355, 11940, 12503, 41338, 3604, 32743, 29679, 15276, 30684, 11987, 32740, 20798, 32746, 15434, 8150, 11979, 26620, 42037, 32141, 3406, 27406, 21937, 17891, 41322, 13943, 20219, 33423, 11956, 41928, 20279, 31085, 30011, 32697, 24851, 19563, 11387, 37079, 29756, 25092, 14857, 11971, 14681, 23518, 35617, 29001, 39827, 40681, 14633, 15302, 24349, 22117, 4253, 30189, 8463, 24884, 18390, 14844, 15052, 24046, 30678, 24036, 26190, 19571, 19241, 19566, 33630, 39069, 14626, 14817, 24895, 41672, 32937, 38719, 5838, 14855, 40773, 41267, 15280, 32181, 13488, 41283, 36055, 33041, 9810, 26305, 15077, 33425, 21931, 30604, 39059, 12439, 40351, 31349, 32616, 22118, 4252, 29792, 386, 31179, 507, 32563, 14660, 3113, 5836, 14472, 14471, 30002, 20927, 3694, 9455, 27218, 20535, 12507, 35561, 42765, 12502, 35601, 31913, 8692, 1208, 34708, 12526, 1210, 35604, 17893, 37522, 14952, 9189, 5915, 34057, 24194, 14664, 20900, 14811, 252, 4065, 33696, 41676, 12222, 5670, 39971, 31098, 36362, 8229, 37723, 32747, 23075, 32745, 2169, 20036, 19397, 30337, 29638, 9267, 29689, 31370, 5999, 38890, 12069, 31547, 25615, 11394, 22313, 35658, 33419, 27407, 19572, 7684, 35613, 32739, 25853, 32986, 31350, 35622, 14809, 17856, 6490, 26884, 1249, 35627, 4411, 31346, 39205, 32765, 35615, 32741, 32742, 31354, 34514, 19392, 35626, 14843, 29755, 35551, 37313, 35629, 32170, 38718, 14695, 39227, 37720, 37443, 35558, 15342, 14473, 5835, 15060, 29748, 14727, 21963, 36316, 35607, 39841, 31351, 35113, 31355, 35625, 35614, 15054, 20075, 8693, 8400, 1200, 40928, 24437, 35594, 8151, 3687, 30040, 36890, 11392, 13226, 30908, 8505, 4183, 8493, 11549, 33422, 33471, 41382, 5068, 41668, 37717, 206, 29697, 38715, 22137, 19568, 35603, 6354, 35927, 35556, 35557, 14835, 10043, 35608, 35602, 25271, 24882, 1201, 5832, 29705, 31374, 32180, 33089, 34817]",0.1875,"['daylinn patio sofa with cushions', 'botond patio sectional with cushions', 'aideliz patio sectional with cushions', 'coline patio sofa with cushions', 'archambault patio sofa with cushions', 'washtenaw patio sofa with cushions', 'chaly patio sectional with cushions', 'braxten patio sofa with cushions', 'hessmer patio sofa with cushions', ""ammamaria 138 '' wide outdoor u-shaped patio sectional with cushions""]"
444,outdoor lounge chair patio chaise lounges,"[26882, 10042, 17298, 33047, 6091, 8499, 5645, 8230, 3561, 34055]","[19528, 37856, 14313, 8502, 250, 8238, 32698, 21930, 21931, 18391, 31292, 3399, 39433, 5645, 34062, 34064, 22948, 33046, 33047, 6326, 25629, 29187, 39754, 6338, 33473, 15445, 1597, 29542, 38719, 14604, 8230, 5814, 27921, 31291, 31293, 15041, 14855, 7684, 2282, 35928, 1209, 5999, 41262, 28440, 33663, 8237, 31321, 19592, 7753, 30633, 7602, 29701, 29702, 3268, 14603, 16955, 7618, 17298, 4545, 35962, 22304, 11517, 7926, 30676, 39626, 23588, 33696, 30773, 33419, 8440, 20488, 41669, 30401, 8439, 8480, 14662, 19284, 6091, 15263, 29322, 13522, 15426, 25768, 34055, 30908, 29438, 21152, 8441, 6278, 33116, 8515, 8499, 34587, 247, 30899, 24908, 15032, 41288, 22305, 26552, 41261, 26882, 5721, 20716, 36317, 28434, 1271, 10042, 36041, 35041, 30398, 30401, 37523, 14794, 16604]",0.89,"['trinway patio reclining chaise lounge with cushion', 'allionna reclining chaise lounge with cushion', ""jaylyn 72 '' long chaise lounge set"", 'annoeska outdoor reclining chaise lounge with cushion', 'patio reclining chaise lounge with cushion', ""sauceda 80 '' long reclining double chaise with cushions and table"", 'alexandra outdoor reclining chaise lounge with cushion', 'capavella beach yard pool adjustable reclining chaise lounge', 'nannette chaise lounge', 'rebello reclining chaise lounge']"
445,chaise lounge couch sectionals,"[41277, 5145, 14729, 64, 22963, 14756, 14719, 14758, 29972, 13427]","[28681, 19423, 34492, 25549, 1686, 18402, 39900, 22963, 18359, 28672, 16517, 6392, 1689, 41251, 14729, 30607, 5746, 14756, 9423, 17846, 39915, 8316, 10785, 40520, 8395, 40497, 824, 15625, 41916, 40923, 23758, 40515, 10787, 41663, 30791, 35918, 14410, 25577, 28678, 36242, 1532, 41666, 21960, 22794, 29303, 9269, 40574, 8720, 16563, 33001, 2483, 1692, 42794, 8367, 35361, 9307, 9196, 9198, 9197, 1690, 19741, 23010, 28954, 25568, 34121, 36567, 22057, 29972, 4017, 29419, 31418, 18643, 23858, 40468, 35327, 543, 2540, 18639, 14232, 5145, 34209, 27549, 41277, 16451, 33370, 14759, 15540, 10703, 8637, 28707, 31687, 23905, 29364, 25139, 4016, 38945, 38491, 14855, 8495, 13748, 10825, 35041, 41248, 8237, 11, 42670, 1295, 4966, 33374, 9472, 40345, 19581, 303, 8636, 42086, 62, 36313, 28261, 23170, 41466, 21581, 30261, 19746, 41465, 15, 24693, 14758, 41781, 19582, 6452, 4944, 19017, 6952, 16704, 13747, 1139, 6450, 51, 18792, 19744, 13824, 2458, 21691, 14676, 3310, 6745, 8638, 13427, 4014, 64, 39629, 6765, 35445, 24702, 8373, 31459, 15459, 14730, 37931, 8372, 5490, 18665, 40626, 1418, 6015, 37121, 23931, 11264, 7860, 36446]",0.866388888888889,"['iancarlo chesterfield chaise lounge', 'amaanat tufted armless chaise lounge', 'chaise lounge', 'julia chaise lounge', 'bente chaise lounge', 'chelsea tufted flared arms chaise lounge', 'cape chaise lounge', 'daniels tufted square arms chaise lounge', 'slover chaise lounge', 'terence tufted rolled arms chaise lounge']"
446,card table folding tables,"[42239, 20252, 8669, 18706, 34550, 19368, 42991, 31034, 13504, 35030]","[23063, 23062, 23061, 25341, 33361, 13214, 37786, 14891, 14348, 23064, 18212, 21794, 32808, 31903, 19740, 14186, 1329, 8249, 33514, 41423, 8287, 41425, 37151, 23068, 27022, 8248, 19042, 31178, 33513, 23065, 23059, 9258, 23067, 14218, 23058, 23066, 31177, 14219, 23060, 41424, 19645, 19697, 3286, 14220, 14222, 12379, 6951, 31530, 31534, 31535, 22655, 29662, 9300, 6980, 11233, 37785, 17825]",0.0,"['pamlico 2 - drawer end table', 'delahoz 2 - drawer end table', 'cesari marble top c table end table with storage', 'etiennette 2 - drawer end table', 'portable bedside end table', 'epperson 3 legs end table', 'maloney 3 piece pub table set', 'oyama solid wood end table with storage', 'teak tripod end table', 'elier 3 - piece counter height dining set']"
447,tall buffet cabinet sideboards buffets,"[29965, 32944, 32950, 41194, 852, 19411, 19410, 4188, 26956, 24672]","[41181, 40451, 21758]",0.0,"['hughley 2 door accent cabinet', 'phillips with wooden top 2 door accent cabinet', 'bentley 2 - door accent cabinet', 'oli 2 door accent cabinet', 'hardrick 3 door accent cabinet', 'clarkstown 1 door accent cabinet', 'joplin 2 door accent cabinet', 'bell 2 - door accent cabinet', 'shaffer 1 door accent cabinet', 'woolridge antique 2 door accent cabinet']"
448,bed side table end tables,"[31041, 5373, 25699, 41758, 20029, 27042, 394, 37108, 21991, 16196]","[15601, 4322, 28234, 4323, 38881, 37783, 37739, 36160, 2974, 27988, 33147, 1712, 40481, 1737, 36480, 2686, 37770, 17721, 3667, 39570, 18074, 3631, 1484, 19500, 18106, 36270, 35200, 36905, 19507, 31849, 19511, 39946, 1894, 19588, 1721, 15752, 42710, 39655, 39656, 37743, 499, 39786, 32239, 35156, 38704, 29359, 34677, 38376, 25603, 1716, 27043, 36396, 25039, 21991, 35330, 17122, 25576, 1770, 24667, 16571, 35151, 39807, 1913, 579, 22607, 1388, 24593, 35144, 37108, 35170, 1909, 41691, 37345, 27989, 17652, 34785, 37748, 24662, 36240, 20704, 7909]",0.034722222222222224,"['gateshead 2 - drawer solid wood nightstand', 'ophir contemporary 2 drawer nightstand', 'guilford 1 - drawer nightstand', 'bohn french industrial silver metal 3-drawer nightstand', 'malvern 2 - drawer nightstand', 'wellinhall 1 - drawer solid wood nightstand', 'luro 2 - drawer nightstand in light gray', 'swearengin 1 - drawer metal nightstand in brown', 'riceville 1 - drawer nightstand', 'cota 1 drawer nightstand in blue']"
